id,availability,condition,title,description,link,image_link,price,gtin,mpn,brand,item_group_id,google_product_category,color,material,pattern
"1000282810Rojo Oscuro","in stock","new","HUMAN BEINGS BEANIE","Abraza la temporada invernal con los beanies de Rusty, tejidos con la calidez de la autenticidad y el espíritu aventurero. Cada hilo cuenta una historia de estilo y comodidad, fusionando la moda con la esencia de la exploración. Estos beanies no solo mantienen tu cabeza cálida, sino que también son una declaración de tu individualidad y valentía.","https://rusty.cl/hombre-accesorios-human-beings-beanie-1000282810rojo-oscuro.html","https://rusty.cl/media/catalog/product/7/g/7g266-mi24lisodarkred-1.jpg","3990.00 CLP","","","Rusty","","","Rojo","",""
"1000282815Olivo","in stock","new","ORIGINAL R BEANIE","Abraza la temporada invernal con los beanies de Rusty, tejidos con la calidez de la autenticidad y el espíritu aventurero. Cada hilo cuenta una historia de estilo y comodidad, fusionando la moda con la esencia de la exploración. Estos beanies no solo mantienen tu cabeza cálida, sino que también son una declaración de tu individualidad y valentía.","https://rusty.cl/hombre-accesorios-original-r-beanie-1000282815olivo.html","https://rusty.cl/media/catalog/product/7/g/7g268-mi24lisoolive-1.jpg","3990.00 CLP","","","Rusty","","","Verde","",""
"1000282817Multicolor","in stock","new","LOST THE R BEANIE","Abraza la temporada invernal con los beanies de Rusty, tejidos con la calidez de la autenticidad y el espíritu aventurero. Cada hilo cuenta una historia de estilo y comodidad, fusionando la moda con la esencia de la exploración. Estos beanies no solo mantienen tu cabeza cálida, sino que también son una declaración de tu individualidad y valentía.","https://rusty.cl/hombre-accesorios-lost-the-r-beanie-1000282817multicolor.html","https://rusty.cl/media/catalog/product/7/g/7g269-mi24fullprintmcolor-1.jpg","3990.00 CLP","","","Rusty","","","Multicolor","",""
"1000282819Gris Mezcla","in stock","new","SIMPLE R BEANIE","Abraza la temporada invernal con los beanies de Rusty, tejidos con la calidez de la autenticidad y el espíritu aventurero. Cada hilo cuenta una historia de estilo y comodidad, fusionando la moda con la esencia de la exploración. Estos beanies no solo mantienen tu cabeza cálida, sino que también son una declaración de tu individualidad y valentía.","https://rusty.cl/hombre-accesorios-simple-r-beanie-1000282819gris-mezcla.html","https://rusty.cl/media/catalog/product/7/g/7g270-mi24lisogreymel-1.jpg","3990.00 CLP","","","Rusty","","","Gris","",""
"1000153619Alt-2","in stock","new","SKATE COMPLETO GLOBE G0 FUBAR 8.0","#html-body [data-pb-style=X8Q55GC]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll;border-style:none;border-width:1px;border-radius:0;margin:0 0 10px;padding:10px}#html-body [data-pb-style=FMNN7Y3]{border-style:none;border-width:1px;border-radius:0;margin:0;padding:0}Composición Tabla: Madera de arce de 7 capas con resina (La resina epoxi se utiliza para presionar todas nuestras tablas, lo que las hace más livianas, más fuertes y más duraderas que las tablas normales a base de agua)CaracterísticasMedidas Tabla: 31.63' x 8.0' x 14'WB (Largo x Ancho x Distancia entre trucks)Rodamientos: Globe Abec 7 (menos esfuerzo, más velocidad)Ruedas: Globe 52 mm 99a (Hechas de uretano de alto rebote de Globe; resistentes a la abrasión, más suaves, más rápidas y brindan un excelente agarre.)Trucks: Slant 5.25'Garantía: La tabla está garantizada contra fallas de fabricación y roturas por uso regular durante 90 días a partir del comprobante de compra. Los Trucks Slant y Tensor están garantizados contra fallas de fabricación y roturas por uso regular durante la vida útil del producto.Estilo de Color: LisoPeso Aproximado: 2.238 kgEstilo: 7HS143-MT21","https://rusty.cl/accesorios-skate-skateboard-skate-completo-globe-g0-fubar-8-0-negro-1000153619alt-2.html","https://rusty.cl/media/catalog/product/1/0/10525402_blkred_01_1500x.jpg","79990.00 CLP","","","Rusty","","","","",""
"1000299782Negro","in stock","new","ANTIPARRAS DRAGON DXT OTG SMALL","El estilo limpio, las líneas modernas y un ajuste moderno dan vida a las nuevas gafas DXT OTG. Con Lumalens® Color Optimization, compatibilidad con OTG y un ajuste pequeño para preadolescentes, adolescentes e intermedios. El DXT OTG destila la tecnología Dragon actualizada en un paquete moderno, pero más pequeño. Lente de color optimizado Lumalens® Lente cilíndrica termoformada Tecnología sobre el cristal (OTG) Recubrimiento súper antivaho 100% protección UV Espuma facial de doble capa con forro de micropolar hipoalergénico Compatible con casco Ajuste PEQUEÑO Lente: Lumalens Amber (53% VLT para condiciones de luz plana/nubladas)","https://rusty.cl/hg-hardgoods-lentes-negro-5hg1155-1000299782.html","https://rusty.cl/media/catalog/product/5/h/5hg1155-mi24-black-1.jpg","35990.00 CLP","","","Rusty","","","","",""
"1000304140Alt","in stock","new","LENTES DE SOL DRAGON WAVERLY","Conoce Waverly. Desde el brunch hasta los cócteles, estas gafas de sol son tu pieza básica para todos los días y en todas partes. Este estilo tiene una artesanía de calidad con combinaciones de colores femeninos, incluidos elegantes colores de cristal hechos de acetato. Waverly adopta un estilo y una sensación de estilo premium, parte de la nueva colección femenina. Marco de acetato de primera calidad Lentes de color optimizado de Lumalens Lentes CR39 de base 6 100% protección UV Bisagras de acero inoxidable de 5 cuerpos Ajuste medio Puente - 22 mm Longitud de la patilla : 140 mm Ancho del lente : 53 mm Altura del lente : 44 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-waverly-1000304140alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg219-wt-1.jpg","119990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304138Alt","in stock","new","LENTES DE SOL DRAGON RENEW LL","#html-body [data-pb-style=NSBLSDT]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}Desata tu estilo con las gafas de sol DRAGON DR RENEW LL. Estas gafas de sol están diseñadas para el hombre moderno, presentando una montura de plástico de contorno completo con una forma rectangular audaz. El color negro de la montura ofrece un estético elegante y clásico que complementa cualquier look. Las lentes estándar de color verde añaden un toque de contraste, realzando tu apariencia general. No solo ofrecen una declaración de moda, sino también una protección ocular definitiva. Encarna la confianza y sofisticación con las gafas de sol DRAGON DR RENEW LL. Puente: 18 mm Longitud de la patilla: 145 mm Ancho del lente: 58 mm Altura del lente: 45 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-dr-renew-ll-1000304138alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg218-mt-1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304136Alt","in stock","new","LENTES DE SOL DRAGON PURSER","Alcanza tus metas con estilo con las nuevas gafas de sol femeninas de Dragon. Con llamativos colores degradados y fabricadas en acetato de alta calidad, las Purser son un estilo nuevo y fresco que te hará sentir en tu mejor momento con un aspecto ultramoderno. Detalles de producto Acetato de primera calidad Optimización del color de Lumalens Lente CR39 de base 6 Bisagra de acero inoxidable de 5 cuerpos 100% protección UV Icono de metal en las patillas Puente: 24 mm Longitud de la patilla: 140 mm Ancho del lente: 49 mm Altura del lente: 39,1 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-purser-1000304136alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg217-wt-1.jpg","119990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304132Alt","in stock","new","LENTES DE SOL DRAGON MERIDIEN LL","Adopte la esencia del atractivo atemporal con las gafas de sol Meridien de Dragon. Estas gafas de sol, que reflejan el espíritu de la herencia del surf retro, cuentan con una forma rectangular elegante que irradia una personalidad inconformista. El diseño cóncavo único de las patillas agrega un aura de sofisticación refinada. Lentes de color optimizado de Lumalens Resina de origen vegetal moldeada por inyección 100% protección UV Bisagras de leva Puente: 17 mm Longitud de la patilla: 145 mm Ancho del lente: 57,1 mm Altura del lente: 46,1 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-meridien-ll-1000304132alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg215-mt-1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304130Alt","in stock","new","LENTES DE SOL DRAGON LUNA","#html-body [data-pb-style=LJ0TRE1]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}El último modelo femenino de Dragon, Luna, se destaca por su diseño moderno y sus líneas geométricas definidas. Luna es una declaración audaz. Pero lo que hace que Luna sea aún más llamativo es que está elaborado con botellas de agua 100 % recicladas, lo que ayuda a proteger nuestros océanos. PET reciclado moldeado por inyección Fabricado con botellas de agua 100% recicladas Optimización del color de Lumalens 100% protección UV Lente de base 6 Logotipos de marcas denominativas impresos en tampografía en las patillas Estilo femenino Puente: 17 mm Longitud de la patilla: 145 mm Ancho del lente: 55 mm Altura del lente: 43,2 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-luna-1000304130alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg214-wt-1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304128Alt","in stock","new","LENTES DE SOL DRAGON LUNA","#html-body [data-pb-style=RX24P01]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}El último modelo femenino de Dragon, Luna, se destaca por su diseño moderno y sus líneas geométricas definidas. Luna es una declaración audaz. Pero lo que hace que Luna sea aún más llamativo es que está elaborado con botellas de agua 100 % recicladas, lo que ayuda a proteger nuestros océanos. PET reciclado moldeado por inyección Fabricado con botellas de agua 100% recicladas Optimización del color de Lumalens 100% protección UV Lente de base 6 Logotipos de marcas denominativas impresos en tampografía en las patillas Estilo femenino Puente: 17 mm Longitud de la patilla: 145 mm Ancho del lente: 55 mm Altura del lente: 43,2 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-luna-1000304128alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg213-wt-1.jpg","109990.00 CLP","","","Rusty","","","Negro","",""
"1000304126Alt","in stock","new","LENTES DE SOL DRAGON KOBY","#html-body [data-pb-style=NM4UQRM]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}¿Buscas un look de verano? Descubre el último estilo unisex de Dragon, el Koby, una silueta ligera y redonda envuelta en colores vibrantes que te hará ser el centro de atención durante toda la temporada. Y como parte de la colección Upcycled de Dragon, el Koby está hecho de botellas de agua 100 % recicladas, puedes solidificar tu estilo. PET reciclado moldeado por inyección Fabricado con botellas de agua 100% recicladas Optimización del color de Lumalens 100% protección UV Lente de base 6 Logotipos de marcas denominativas impresos en tampografía en las patillas Puente: 21 mm Longitud de la patilla: 145 mm Ancho del lente: 52 mm Altura del lente: 46,2 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-koby-1000304126alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg211-mt-1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304124Alt","in stock","new","LENTES DE SOL DRAGON KAJ","Fabricadas con semillas de ricino cultivadas de manera sostenible, estas gafas de sol de resina vegetal no solo son buenas para los ojos, sino también para el planeta. Con diseños de colores eclécticos de la leyenda del surf Rob Machado, el estilo unisex de Kaj tiene un estilo que todos querrán. Resina vegetal moldeada por inyección. Resina de origen vegetal moldeada por inyección Lentes Lumalens con color optimizado 100% protección UV Lente de policarbonato de base 6 Bisagra de leva integrada Ícono de lámina metálica + logotipo de marca denominativa en ambas patillas Puente: 19 mm Longitud de la patilla: 140 mm Ancho del lente: 54 mm Altura del lente: 46 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-kaj-1000304124alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg210-mt-1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304122Alt","in stock","new","LENTES DE SOL DRAGON KAJ","Fabricadas con semillas de ricino cultivadas de manera sostenible, estas gafas de sol de resina vegetal no solo son buenas para los ojos, sino también para el planeta. Con diseños de colores eclécticos de la leyenda del surf Rob Machado, el estilo unisex de Kaj tiene un estilo que todos querrán. Resina vegetal moldeada por inyección. Resina de origen vegetal moldeada por inyección Lentes Lumalens con color optimizado 100% protección UV Lente de policarbonato de base 6 Bisagra de leva integrada Ícono de lámina metálica + logotipo de marca denominativa en ambas patillas Puente: 19 mm Longitud de la patilla: 140 mm Ancho del lente: 54 mm Altura del lente: 46 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-kaj-1000304122alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg209-mt-1.jpg","109990.00 CLP","","","Rusty","","","Negro","",""
"1000304120Alt","in stock","new","LENTES DE SOL DRAGON KAJ ROB MACHADO","Fabricadas con semillas de ricino cultivadas de manera sostenible, estas gafas de sol de resina vegetal no solo son buenas para los ojos, sino también para el planeta. Con diseños de colores eclécticos de la leyenda del surf Rob Machado, el estilo unisex de Kaj tiene un estilo que todos querrán. Resina vegetal moldeada por inyección Resina de origen vegetal moldeada por inyección Lentes Lumalens con color optimizado 100% protección UV Lente de policarbonato de base 6 Bisagra de leva integrada Ícono de lámina metálica + logotipo de marca denominativa en ambas patillas Puente: 19 mm Longitud de la patilla: 140 mm Ancho del lente: 54 mm Altura del lente: 46 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-kaj-rob-machado-1000304120alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg208-mt-1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304118Alt","in stock","new","LENTES DE SOL DRAGON CLOVER LL ION","La colección Upcycled de Dragon reutiliza botellas de plástico de un solo uso para mantenerlas fuera de nuestros océanos y las convierte en tus nuevas gafas de sol favoritas. Recicla con Clover, unas gafas de sol para todos los días que tienen una forma cuadrada modificada con un diseño único de patillas biseladas. RPET moldeado por inyección Lentes de base 6 100% protección UV Optimización del color de Lumalens Logotipos de marcas denominativas impresos en tampografía en las patillas Hecho a partir de cinco botellas de agua recicladas. Puente: 19 mm Longitud de la patilla: 145 mm Ancho del lente: 53 mm Altura del lente: 44,1 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-clover-ll-ion-1000304118alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg207-mt-2_1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000304116Alt","in stock","new","LENTES DE SOL DRAGON BILLIE LL ION","Siéntete bien y luce bien con las gafas de sol Billie. Fabricadas con resina vegetal, un plástico natural de origen biológico para proteger los océanos en los que nos encanta surfear, las montañas que escalamos y la tierra que nos encanta explorar. Con la optimización de color Lumalens característica de Dragon, estas gafas de sol unisex son elegantes y elegantes. Frente de resina vegetal moldeada por inyección Templos de metal Optimización del color de Lumalens Lentes de policarbonato de base 6 100% protección UV Logotipo denominativo grabado en patillas de metal Puente: 18 mm Longitud de la patilla: 145 mm Ancho del lente: 52,9 mm Altura del lente: 44,9 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-billie-ll-ion-1000304116alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg206-mt-1.jpg","109990.00 CLP","","","Rusty","","","Burdeo","",""
"1000304114Alt","in stock","new","LENTES DE SOL DRAGON BILLIE LL ION","Siéntete bien y luce bien con las gafas de sol Billie. Fabricadas con resina vegetal, un plástico natural de origen biológico para proteger los océanos en los que nos encanta surfear, las montañas que escalamos y la tierra que nos encanta explorar. Con la optimización de color Lumalens característica de Dragon, estas gafas de sol unisex son elegantes y elegantes. Frente de resina vegetal moldeada por inyección Templos de metal Optimización del color de Lumalens Lentes de policarbonato de base 6 100% protección UV Logotipo denominativo grabado en patillas de metal Puente: 18 mm Longitud de la patilla: 145 mm Ancho del lente: 52,9 mm Altura del lente: 44,9 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-billie-ll-ion-1000304114alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg205-mt-2.jpg","109990.00 CLP","","","Rusty","","","Negro","",""
"1000304112Alt","in stock","new","LENTES DE SOL DRAGON BAILE XL LL","Las Baile XL ofrecen un ajuste más grande con las mismas características y calidad que las legendarias gafas de sol Baile. Diseñadas en colaboración con el campeón mundial de surf Mick Fanning, las Baile XL son unas gafas de sol elegantes y funcionales para todas las edades. Las lentes de base 4 brindan un aspecto contemporáneo al tiempo que permiten un uso compacto. Resina de origen vegetal moldeada por inyección Optimización del color de Lumalens Lente de policarbonato de 4 bases Bisagra de leva integrada 100% protección UV Puente: 19 mm Longitud de la patilla: 150 mm Ancho del lente: 58,1 mm Altura del lente: 46 mm","https://rusty.cl/accesorios-lentes-lentes-de-sol-dragon-baile-xl-ll-1000304112alt-2.html","https://rusty.cl/media/catalog/product/5/h/5hg204-mt-1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000295020Gris Mezcla","in stock","new","POLERON OUR KIND","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-ourkind-grismezcla-7o285-1000295020.html","https://rusty.cl/media/catalog/product/7/o/7o285-mv25lisogreymel-1.jpg","20990.00 CLP","","","Rusty","","","Gris","",""
"1000295032Denim","in stock","new","POLERON CONFUSION","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-confusion-denim-7o287-1000295032.html","https://rusty.cl/media/catalog/product/7/o/7o287-mv25lisodenim-1.jpg","20990.00 CLP","","","Rusty","","","Denim","",""
"1000295038Negro","in stock","new","POLERON RUSTY OUR KIND","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-rustyourkind-negro-7o288-1000295038.html","https://rusty.cl/media/catalog/product/7/o/7o288-mv25lisoblack-2.jpg","20990.00 CLP","","","Rusty","","","Negro","",""
"1000295050Denim","in stock","new","POLERON WORD WIDE","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-wordwide-denim-7o290-1000295050.html","https://rusty.cl/media/catalog/product/7/o/7o290-mv25lisodenim-1.jpg","23090.00 CLP","","","Rusty","","","Denim","",""
"1000295056Burdeo","in stock","new","POLERON FUNGHI","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-funghi-burdeo-7o291-1000295056.html","https://rusty.cl/media/catalog/product/7/o/7o291-mv25lisobordeaux-1.jpg","23090.00 CLP","","","Rusty","","","Burdeo","",""
"1000295062Olivo","in stock","new","POLERON RUSTY SURFBOARDS","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-rustysurfboards-olivo-7o292-1000295062.html","https://rusty.cl/media/catalog/product/7/o/7o292-mv25lisoolive-1.jpg","23090.00 CLP","","","Rusty","","","Verde","",""
"1000295068Negro","in stock","new","POLERON RUSTY 3D","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-rusty3d-negro-7o293-1000295068.html","https://rusty.cl/media/catalog/product/7/o/7o293-mv25lisoblack-1.jpg","23090.00 CLP","","","Rusty","","","Negro","",""
"1000295074Gris Mezcla","in stock","new","POLERON OUR KIND SURF","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-ourkindsurf-grismezcla-7o294-1000295074.html","https://rusty.cl/media/catalog/product/7/o/7o294-mv25lisogreymel-1.jpg","23090.00 CLP","","","Rusty","","","Gris","",""
"1000295080Negro","in stock","new","POLERON OUR KIND 1985","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-ourkind1985-negro-7o295-1000295080.html","https://rusty.cl/media/catalog/product/7/o/7o295-mv25lisoblack-1.jpg","23090.00 CLP","","","Rusty","","","Negro","",""
"1000295086Morado","in stock","new","POLERON WORD TOUR","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-wordtour-morado-7o296-1000295086.html","https://rusty.cl/media/catalog/product/7/o/7o296-mv25lisopurple-1.jpg","23090.00 CLP","","","Rusty","","","Morado","",""
"1000295092Marino","in stock","new","POLERON OUR KIND AUSTRALIA","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-ourkindaustralia-marino-7o297-1000295092.html","https://rusty.cl/media/catalog/product/7/o/7o297-mv25lisonavy-1.jpg","24490.00 CLP","","","Rusty","","","Azul Marino","",""
"1000295098Khaki","in stock","new","POLERON RSTY ONE","¡Prepárate para enfrentar la primavera! Diseñado para brindarte calidez y confort, este polerón es perfecto para cualquier temporada. Confeccionado con materiales de alta calidad, su suave interior te mantendrá abrigado mientras su diseño moderno asegura que luzcas genial en cualquier situación. Ideal para actividades al aire libre o simplemente para relajarte en casa.","https://rusty.cl/hombre-vestuario-poleron-rstyone-khaki-7o298-1000295098.html","https://rusty.cl/media/catalog/product/7/o/7o298-mv25lisokhaki-1.jpg","24490.00 CLP","","","Rusty","","","Khaki","",""
"1000295105Blanco","in stock","new","POLERA VIBE STREET","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rlogosstee-blanco-7p255-1000295105.html","https://rusty.cl/media/catalog/product/7/p/7p255-mv25lisowhite-1.jpg","14990.00 CLP","","","Rusty","","","Blanco","",""
"1000295117Negro","in stock","new","POLERA RETRO SURF CO","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-retrosurfcosstee-negro-7p256-1000295117.html","https://rusty.cl/media/catalog/product/7/p/7p256-mv25lisoblack-1.jpg","14990.00 CLP","","","Rusty","","","Negro","",""
"1000295128Beige","in stock","new","POLERA BRUXARIAS","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-bruxariassstee-beige-7p257-1000295128.html","https://rusty.cl/media/catalog/product/7/p/7p257-mv25lisobeige-1.jpg","14990.00 CLP","","","Rusty","","","Beige","",""
"1000295129Morado","in stock","new","POLERA BRUXARIAS","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-bruxariassstee-morado-7p257-1000295129.html","https://rusty.cl/media/catalog/product/7/p/7p257-mv25lisopurple-2.jpg","14990.00 CLP","","","Rusty","","","Morado","",""
"1000295368Olivo","in stock","new","POLERA RSTY AUSTRALIA","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rstyaustralia-olivo-7p302-1000295368.html","https://rusty.cl/media/catalog/product/7/p/7p302-mv25lisoolive-1.jpg","16990.00 CLP","","","Rusty","","","Verde","",""
"1000295369Negro","in stock","new","POLERA RSTY AUSTRALIA","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rstyaustralia-negro-7p302-1000295369.html","https://rusty.cl/media/catalog/product/7/p/7p302-mv25lisoblack-1.jpg","16990.00 CLP","","","Rusty","","","Negro","",""
"1000294984Negro","in stock","new","POLERON IMPACTO","¡Prepárate para la temporada con nuestros polerones irresistibles! Diseñados para ofrecerte comodidad y estilo en cada ocasión, nuestros polerones combinan tejidos de alta calidad con las últimas tendencias de moda.","https://rusty.cl/hombre-vestuario-poleron-null-negro-7o279-1000294984.html","https://rusty.cl/media/catalog/product/7/o/7o279-mv25lisoblack-1.jpg","19590.00 CLP","","","Rusty","","","Negro","",""
"1000294990Marino","in stock","new","POLERON RUSTY SURFBOARDS","¡Prepárate para la temporada con nuestros polerones irresistibles! Diseñados para ofrecerte comodidad y estilo en cada ocasión, nuestros polerones combinan tejidos de alta calidad con las últimas tendencias de moda.","https://rusty.cl/hombre-vestuario-poleron-rustysurfboards-marino-7o280-1000294990.html","https://rusty.cl/media/catalog/product/7/o/7o280-mv25lisonavy-2.jpg","19590.00 CLP","","","Rusty","","","Azul Marino","",""
